                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                      0,                 113.79,                      0,                      0,                      0,                      0,                      0,                      0,                 152.05,                      0,             0.00022037,             0.00022037,             0.00022037
                      2,                      0,                 92.907,                      0,                      0,                      0,                      0,                      0,                      0,                 138.22,                      0,             0.00043393,             0.00043393,             0.00043393
